price,brand,model,year,title_status,mileage,color,vin,state
17500,dodge,journey,2019,clean vehicle,12690,gray,  3c4pdcgg0kt809995,virginia
1300,dodge,door,2013,salvage insurance,239822,gray,  1c3cdzcb5dn552741,michigan
1750,dodge,door,2014,salvage insurance,74975,red,  1c3cdfbaxed815126,nevada
16300,dodge,caravan,2019,clean vehicle,28289,red,  2c4rdgeg0kr557123,florida
15700,dodge,caravan,2019,clean vehicle,38041,red,  2c4rdgeg9kr529238,florida
10000,dodge,journey,2017,clean vehicle,52386,silver,  3c4pdcab0ht524414,florida
23100,dodge,charger,2019,clean vehicle,34391,white,  2c3cdxct7kh608441,florida
14900,dodge,caravan,2019,clean vehicle,39515,red,  2c4rdgcg9kr578507,florida
16700,dodge,journey,2019,clean vehicle,22074,orange,  3c4pdcgg0kt783155,virginia
16300,dodge,caravan,2019,clean vehicle,28782,white,  2c4rdgeg6kr578882,florida
25800,dodge,durango,2019,clean vehicle,30092,red,  1c4rdjdg5kc733915,north carolina
23800,dodge,challenger,2019,clean vehicle,26443,black,  2c3cdzbt4kh578392,north carolina
16800,dodge,journey,2019,clean vehicle,28981,red,  3c4pddeg4kt738776,north carolina
15500,dodge,journey,2019,clean vehicle,32865,white,  3c4pdceg4kt716822,north carolina
6000,dodge,door,2014,clean vehicle,117258,blue,  2c3cdxbg9eh266032,florida
26900,dodge,durango,2019,clean vehicle,16397,white,  1c4rdjdg2kc780335,arizona
16900,dodge,caravan,2019,clean vehicle,16176,white,  2c4rdgeg7kr743175,arizona
19500,dodge,caravan,2019,clean vehicle,1091,gray,  2c4rdgcg0kr798456,arizona
15400,dodge,caravan,2019,clean vehicle,17472,black,  2c4rdgcg3kr747548,arizona
2300,dodge,door,2012,clean vehicle,123882,white,  1c3cdzag7cn309641,texas
17000,dodge,charger,2019,clean vehicle,10341,red,  2c3cdxbg0kh753132,california
34000,dodge,durango,2019,clean vehicle,19695,black,  1c4sdjet3kc625404,new jersey
13700,dodge,journey,2017,clean vehicle,51041,black,  3c4pddgg5ht702827,pennsylvania
19100,dodge,challenger,2018,clean vehicle,22646,white,  2c3cdzag1jh288453,west virginia
11800,dodge,journey,2018,clean vehicle,18138,white,  3c4pdcab0jt444388,west virginia
27500,dodge,durango,2019,clean vehicle,23987,gray,  1c4rdjdg6kc701149,nevada
26900,dodge,durango,2019,clean vehicle,17160,black,  1c4rdjdg6kc770276,nevada
27100,dodge,durango,2019,clean vehicle,26929,white,  1c4rdjdgxkc770197,nevada
27200,dodge,durango,2019,clean vehicle,25815,white,  1c4rdjdg5kc744770,nevada
9000,dodge,caravan,2017,clean vehicle,81992,silver,  2c4rdgcg9hr818437,florida
22500,dodge,challenger,2019,clean vehicle,5000,gray,  2c3cdzag6kh668955,south carolina
7700,dodge,door,2015,clean vehicle,62683,white,  1c3cdfcb9fd102064,west virginia
4500,dodge,van,2013,clean vehicle,107224,white,  2c4rdgbg6dr505681,florida
2200,dodge,door,2013,salvage insurance,184905,gray,  3c4pddbg6dt605945,illinois
21500,dodge,charger,2019,clean vehicle,35153,black,  2c3cdxhg6kh611276,pennsylvania
18800,dodge,challenger,2019,clean vehicle,26474,orange,  2c3cdzag9kh617109,pennsylvania
21800,dodge,charger,2019,clean vehicle,30943,red,  2c3cdxhg0kh608762,pennsylvania
20300,dodge,challenger,2019,clean vehicle,17154,black,  2c3cdzgg1kh712965,pennsylvania
8200,dodge,van,2016,clean vehicle,79637,white,  2c4rdgcg4gr384748,south carolina
19000,dodge,caravan,2019,clean vehicle,12123,red,  2c4rdgeg1kr664259,pennsylvania
8400,dodge,door,2016,clean vehicle,107822,blue,  2c3cdxhg4gh237287,south carolina
19500,dodge,caravan,2019,clean vehicle,10221,blue,  2c4rdgeg2kr724727,pennsylvania
7000,dodge,door,2015,clean vehicle,95278,blue,  3c4pdcab4ft518015,south carolina
19500,dodge,challenger,2019,clean vehicle,13457,gray,  2c3cdzag2kh656320,pennsylvania
8500,dodge,van,2014,clean vehicle,69936,blue,  2c4rdgbg3er453122,missouri
20500,dodge,challenger,2019,clean vehicle,13520,gray,  2c3cdzgg0kh702489,pennsylvania
4900,dodge,door,2014,clean vehicle,96922,silver,  1c3cdfbb6ed862064,south carolina
20800,dodge,door,2014,clean vehicle,72594,black,  1c4sdjct7ec971656,missouri
28500,dodge,durango,2019,clean vehicle,17896,silver,  1c4rdjdg3kc827484,pennsylvania
21900,dodge,caravan,2019,clean vehicle,11088,silver,  2c4rdgegxkr786263,pennsylvania
15800,dodge,caravan,2019,clean vehicle,29567,black,  2c4rdgeg6kr623139,nevada
33000,dodge,durango,2019,clean vehicle,15655,white,  1c4sdjct2kc683796,colorado
22700,dodge,challenger,2019,clean vehicle,26428,black,  2c3cdzbt4kh642012,nevada
21900,dodge,charger,2019,clean vehicle,29003,white,  2c3cdxhg2kh585016,pennsylvania
19300,dodge,charger,2019,clean vehicle,32229,red,  2c3cdxbg2kh644607,pennsylvania
30700,dodge,durango,2019,clean vehicle,26503,black,  1c4sdjct0kc744790,nevada
19300,dodge,challenger,2019,clean vehicle,15446,black,  2c3cdzag2kh679841,pennsylvania
13750,dodge,caravan,2014,clean vehicle,128556,white,  2c7wdgbg1er432307,california
16400,dodge,caravan,2019,clean vehicle,23369,silver,  2c4rdgcg9kr696007,nevada
19500,dodge,caravan,2019,clean vehicle,8767,black,  2c4rdgeg8kr695119,pennsylvania
15100,dodge,caravan,2019,clean vehicle,48319,white,  2c4rdgeg2kr565983,nevada
28500,dodge,durango,2019,clean vehicle,15275,black,  1c4rdjdg0kc622141,pennsylvania
15300,dodge,caravan,2019,clean vehicle,33826,white,  2c4rdgcg2kr648283,nevada
20300,dodge,challenger,2019,clean vehicle,16679,white,  2c3cdzgg3kh684649,pennsylvania
22000,dodge,charger,2019,clean vehicle,26184,gray,  2c3cdxhg3kh630447,pennsylvania
16700,dodge,journey,2019,clean vehicle,21203,gray,  3c4pddgg5kt779690,nevada
19300,dodge,challenger,2019,clean vehicle,17870,black,  2c3cdzag6kh701727,pennsylvania
34100,dodge,durango,2019,clean vehicle,17909,gray,  1c4sdjct3kc820776,michigan
14600,dodge,caravan,2019,clean vehicle,41126,silver,  2c4rdgcg5kr606318,nevada
18200,dodge,caravan,2019,clean vehicle,14098,red,  2c4rdgcgxkr753573,pennsylvania
33800,dodge,durango,2019,clean vehicle,15003,black,  1c4sdjct1kc817603,michigan
15900,dodge,journey,2019,clean vehicle,29105,black,  3c4pddgg3kt720539,nevada
16500,dodge,caravan,2019,clean vehicle,34794,black,  2c4rdgeg9kr518336,pennsylvania
29600,dodge,durango,2019,clean vehicle,20034,silver,  1c4rdjdg9kc722562,michigan
14100,dodge,caravan,2019,clean vehicle,46942,black,  2c4rdgcg1kr520021,nevada
18200,dodge,caravan,2019,clean vehicle,14753,white,  2c4rdgcg3kr765807,pennsylvania
18200,dodge,caravan,2019,clean vehicle,14359,black,  2c4rdgcg5kr749382,pennsylvania
24300,dodge,charger,2019,clean vehicle,34922,black,  2c3cdxjg8kh573477,michigan
15400,dodge,journey,2019,clean vehicle,20944,white,  3c4pdcgg4kt815525,nevada
19000,dodge,journey,2019,clean vehicle,9877,white,  3c4pddgg1kt858578,pennsylvania
19000,dodge,journey,2019,clean vehicle,8949,black,  3c4pddgg8kt858576,pennsylvania
27800,dodge,challenger,2017,clean vehicle,13627,gray,  2c3cdzbt8hh655998,georgia
18200,dodge,journey,2019,clean vehicle,18291,blue,  3c4pddgg9kt805269,pennsylvania
15000,dodge,journey,2018,clean vehicle,38029,white,  3c4pdceg6jt516474,pennsylvania
19200,dodge,caravan,2017,clean vehicle,32593,gray,  2c4rdgeg6hr575487,michigan
15500,dodge,caravan,2018,clean vehicle,37352,red,  2c4rdgeg8jr340109,pennsylvania
24900,dodge,challenger,2017,clean vehicle,23030,green,  2c3cdzgg8hh584894,michigan
15500,dodge,journey,2018,clean vehicle,30671,red,  3c4pdceg2jt426366,pennsylvania
7600,dodge,door,2012,salvage insurance,79544,white,  3c6td4ht4cg255894,texas
18400,dodge,journey,2017,clean vehicle,15027,black,  3c4pddeg4ht610210,michigan
14700,dodge,caravan,2018,clean vehicle,29115,white,  2c4rdgeg0jr327368,florida
3900,dodge,door,2015,clean vehicle,93604,white,  1c3cdfbb5fd319614,florida
5200,dodge,door,2015,clean vehicle,100203,black,  3c4pdcbg0ft637173,florida
17200,dodge,caravan,2019,clean vehicle,35401,silver,  2c4rdgeg6kr674401,minnesota
18700,dodge,caravan,2019,clean vehicle,20279,red,  2c4rdgeg8kr690731,minnesota
32000,dodge,durango,2019,clean vehicle,26090,red,  1c4sdjct3kc632985,minnesota
14500,dodge,door,2015,clean vehicle,107924,white,  1c4rdjdg4fc750792,michigan
19400,dodge,caravan,2019,clean vehicle,14906,black,  2c4rdgcg2kr725699,minnesota
17300,dodge,caravan,2019,clean vehicle,34407,black,  2c4rdgeg7kr674858,minnesota
16700,dodge,journey,2019,clean vehicle,18049,orange,  3c4pdcgg0kt783172,minnesota
19100,dodge,caravan,2019,clean vehicle,18132,white,  2c4rdgcg4kr735473,minnesota
11100,dodge,door,2013,clean vehicle,109176,black,  1c4rdjag0dc608666,illinois
32000,dodge,durango,2019,clean vehicle,25456,black,  1c4sdjct7kc647733,minnesota
16900,dodge,caravan,2019,clean vehicle,38375,silver,  2c4rdgeg6kr619687,minnesota
18000,dodge,charger,2017,clean vehicle,39792,blue,  2c3cdxjg2hh505412,massachusetts
17800,dodge,caravan,2019,clean vehicle,30403,white,  2c4rdgcg5kr668950,minnesota
18000,dodge,caravan,2019,clean vehicle,28252,white,  2c4rdgcg1kr691027,minnesota
17500,dodge,caravan,2019,clean vehicle,31904,white,  2c4rdgeg6kr683079,minnesota
14500,dodge,caravan,2018,clean vehicle,24336,silver,  2c4rdgcgxjr282071,nevada
18500,dodge,caravan,2019,clean vehicle,23961,silver,  2c4rdgcg3kr545227,minnesota
18600,dodge,caravan,2019,clean vehicle,22919,silver,  2c4rdgcg1kr735463,minnesota
32000,dodge,durango,2019,clean vehicle,22863,red,  1c4sdjct7kc633007,minnesota
17000,dodge,caravan,2019,clean vehicle,38817,black,  2c4rdgcg6kr660825,minnesota
16000,dodge,caravan,2019,clean vehicle,48854,white,  2c4rdgeg5kr516518,minnesota
18000,dodge,caravan,2019,clean vehicle,27288,white,  2c4rdgeg4kr662134,minnesota
15900,dodge,charger,2020,clean vehicle,5284,orange,  2c3cdxbg6lh100855,pennsylvania
6200,dodge,door,2016,clean vehicle,99988,silver,  3c4pdcbgxgt136860,alabama
3700,dodge,door,2013,clean vehicle,84109,black,  1c3cdfbaxdd150548,alabama
24000,dodge,door,2012,clean vehicle,88539,white,  3c63drgl5cg107218,mississippi
20800,dodge,van,2013,clean vehicle,33739,gold,  2c4rdgdg1dr557085,nevada
18500,dodge,door,2012,clean vehicle,101017,white,  3c6ud5hl1cg109558,mississippi
18300,dodge,challenger,2019,clean vehicle,13906,black,  2c3cdzagxkh687783,pennsylvania
21000,dodge,charger,2019,clean vehicle,20601,gray,  2c3cdxbg2kh640928,pennsylvania
1300,dodge,van,2013,salvage insurance,135561,white,  2c4rdgcg3dr749500,tennessee
11900,dodge,charger,2019,clean vehicle,23421,gray,  2c3cdxhg5kh681108,pennsylvania
950,dodge,van,2012,salvage insurance,145174,white,  2c4rdgbg5cr408504,maryland
26800,dodge,durango,2019,clean vehicle,21309,gray,  1c4rdjdg5kc780720,pennsylvania
800,dodge,van,2012,salvage insurance,217576,orange,  2c4rdgbg1cr183286,north carolina
21000,dodge,caravan,2019,clean vehicle,10350,white,  2c4rdgeg7kr786270,pennsylvania
1900,dodge,door,2012,salvage insurance,157636,orange,  3c4pdcab1ct362558,georgia
33500,dodge,durango,2019,clean vehicle,8605,white,  1c4sdjct2kc585450,pennsylvania
900,dodge,door,2013,salvage insurance,139404,blue,  1c3cdzab4dn594353,connecticut
21000,dodge,caravan,2019,clean vehicle,10170,gray,  2c4rdgeg5kr786266,pennsylvania
26800,dodge,durango,2019,clean vehicle,22272,silver,  1c4rdjdg9kc780705,pennsylvania
5700,dodge,van,2016,clean vehicle,101906,blue,  2c4rdgbgxgr116627,texas
18500,dodge,challenger,2019,clean vehicle,27019,green,  2c3cdzag8kh617554,pennsylvania
33000,dodge,durango,2019,clean vehicle,10930,white,  1c4sdjct7kc626641,pennsylvania
11000,dodge,caravan,2019,clean vehicle,73552,silver,  2c4rdgcgxkr517117,texas
15800,dodge,caravan,2019,clean vehicle,37107,blue,  2c4rdgeg7kr663746,pennsylvania
3600,dodge,door,2013,salvage insurance,124247,white,  1c4rdhag5dc663297,michigan
16300,dodge,caravan,2019,clean vehicle,36993,white,  2c4rdgeg5kr509682,pennsylvania
2700,dodge,door,2015,clean vehicle,67133,white,  1c3cdfaa2fd434311,texas
12800,dodge,caravan,2019,clean vehicle,33580,no_color,  2c4rdgcg1kr671800,pennsylvania
9700,dodge,door,2015,clean vehicle,94140,black,  3c4pdcdg6ft650328,texas
18300,dodge,journey,2019,clean vehicle,10447,silver,  3c4pddgg0kt858538,pennsylvania
16000,dodge,charger,2019,clean vehicle,10229,silver,  2c3cdxbg5kh725391,illinois
21000,dodge,caravan,2019,clean vehicle,6269,gray,  2c4rdgcg0kr744767,pennsylvania
3700,dodge,door,2014,clean vehicle,98699,white,  3c4pdcab3et310674,texas
33000,dodge,durango,2019,clean vehicle,10631,gray,  1c4sdjct4kc740628,illinois
14700,dodge,caravan,2019,clean vehicle,44381,silver,  2c4rdgcg7kr519648,pennsylvania
33000,dodge,durango,2019,clean vehicle,13960,silver,  1c4sdjct5kc811965,illinois
15900,dodge,caravan,2019,clean vehicle,14051,white,  2c4rdgcg6kr749441,pennsylvania
33000,dodge,durango,2019,clean vehicle,20800,gray,  1c4sdjct2kc681580,illinois
33000,dodge,durango,2019,clean vehicle,8873,gray,  1c4sdjct7kc779861,illinois
32500,dodge,durango,2019,clean vehicle,15502,black,  1c4sdjct4kc745182,illinois
33000,dodge,durango,2019,clean vehicle,9669,silver,  1c4sdjct7kc769752,illinois
13000,dodge,caravan,2018,clean vehicle,50873,black,  2c4rdgbg6jr221818,virginia
33000,dodge,durango,2019,clean vehicle,14117,white,  1c4sdjct4kc779848,illinois
16500,dodge,charger,2019,clean vehicle,46820,red,  2c3cdxct5kh529589,illinois
33000,dodge,durango,2019,clean vehicle,7247,gray,  1c4sdjct1kc779869,illinois
34500,dodge,challenger,2017,clean vehicle,40991,red,  2c3cdzfjxhh633364,north carolina
33500,dodge,durango,2019,clean vehicle,9023,white,  1c4sdjct2kc632962,illinois
48000,dodge,durango,2018,clean vehicle,8047,white,  1c4sdjgj9jc370929,pennsylvania
54500,dodge,durango,2019,clean vehicle,3966,red,  1c4sdjgj9kc575135,illinois
13200,dodge,caravan,2018,clean vehicle,41014,silver,  2c4rdgcg6jr301523,pennsylvania
31500,dodge,durango,2018,clean vehicle,20907,white,  1c4sdjct3jc248087,illinois
17400,dodge,durango,2017,clean vehicle,89795,red,  1c4rdjdgxhc847904,illinois
26000,dodge,durango,2017,clean vehicle,57158,white,  1c4sdjct5hc857353,illinois
1700,dodge,door,2013,salvage insurance,126718,orange,  1c3cdfba9dd316977,texas
11000,dodge,door,2013,clean vehicle,83976,white,  2c3cdyag4dh530716,illinois
21000,dodge,charger,2018,clean vehicle,12554,gray,  2c3cdxbg4jh164292,texas
5500,dodge,door,2015,clean vehicle,60707,gray,  1c3cdfeb8fd116826,texas
7500,dodge,door,2014,clean vehicle,40110,red,  2c3cdyag0eh274494,texas
15800,dodge,caravan,2019,clean vehicle,28038,silver,  2c4rdgcg8kr631438,michigan
16900,dodge,journey,2019,clean vehicle,26643,red,  3c4pddeg5kt774458,michigan
25000,dodge,durango,2019,clean vehicle,36127,white,  1c4rdjdgxkc664221,michigan
18000,dodge,door,2019,salvage insurance,19983,black,  2c3cdxbg8kh659970,massachusetts
15600,dodge,caravan,2019,clean vehicle,29926,black,  2c4rdgcg0kr682478,michigan
23800,dodge,durango,2019,clean vehicle,36750,white,  1c4rdhdg3kc645177,north carolina
16800,dodge,journey,2019,clean vehicle,27312,black,  3c4pddeg4kt708418,michigan
22700,dodge,durango,2019,clean vehicle,49575,white,  1c4rdhdg7kc684421,north carolina
23300,dodge,challenger,2019,clean vehicle,30279,red,  2c3cdzbt8kh593686,north carolina
23500,dodge,challenger,2019,clean vehicle,25825,white,  2c3cdzbt5kh578448,north carolina
25500,dodge,durango,2019,clean vehicle,32474,silver,  1c4rdjdg7kc651586,north carolina
21800,dodge,challenger,2019,clean vehicle,30585,white,  2c3cdzbt1kh573652,north carolina
22800,dodge,durango,2019,clean vehicle,36203,gray,  1c4rdhdg2kc645025,north carolina
18200,dodge,caravan,2019,clean vehicle,29602,red,  2c4rdgcg1kr565329,michigan
23500,dodge,challenger,2019,clean vehicle,28689,red,  2c3cdzbt7kh606377,north carolina
25700,dodge,durango,2019,clean vehicle,31447,charcoal,  1c4rdjdg1kc691579,north carolina
15700,dodge,caravan,2019,clean vehicle,39148,white,  2c4rdgeg3kr529509,north carolina
17500,dodge,journey,2018,clean vehicle,33495,silver,  3c4pddeg6jt463152,michigan
15700,dodge,caravan,2019,clean vehicle,35274,white,  2c4rdgeg6kr618815,north carolina
16500,dodge,caravan,2018,clean vehicle,48745,white,  2c4rdgeg8jr219449,indiana
16100,dodge,caravan,2019,clean vehicle,31297,red,  2c4rdgeg0kr529483,north carolina
15600,dodge,caravan,2019,clean vehicle,38745,charcoal,  2c4rdgeg3kr578354,north carolina
15400,dodge,caravan,2019,clean vehicle,37704,gray,  2c4rdgeg5kr594507,north carolina
28200,dodge,durango,2017,clean vehicle,27060,white,  1c4rdjdg6hc833787,michigan
15300,dodge,caravan,2019,clean vehicle,40002,no_color,  2c4rdgeg3kr529851,north carolina
15900,dodge,caravan,2019,clean vehicle,34930,red,  2c4rdgeg0kr578974,north carolina
17700,dodge,door,2016,clean vehicle,22863,gray,  2c3cdzag4gh312012,indiana
15800,dodge,caravan,2019,clean vehicle,36876,white,  2c4rdgeg9kr556908,north carolina
15900,dodge,caravan,2019,clean vehicle,34264,charcoal,  2c4rdgeg3kr578709,north carolina
25300,dodge,charger,2019,clean vehicle,17515,red,  2c3cdxhg2kh608892,new mexico
16300,dodge,caravan,2019,clean vehicle,27071,silver,  2c4rdgeg2kr600103,north carolina
29500,dodge,durango,2019,clean vehicle,14656,gray,  1c4rdjdgxkc701199,new mexico
14500,dodge,caravan,2019,clean vehicle,35652,gray,  2c4rdgcg8kr556692,north carolina
15400,dodge,caravan,2019,clean vehicle,30055,no_color,  2c4rdgcg7kr631205,north carolina
15400,dodge,caravan,2019,clean vehicle,43088,charcoal,  2c4rdgeg1kr579115,north carolina
15100,dodge,caravan,2019,clean vehicle,33641,purple,  2c4rdgcg2kr658912,north carolina
15000,dodge,caravan,2019,clean vehicle,34797,black,  2c4rdgcg1kr659131,north carolina
15500,dodge,caravan,2019,clean vehicle,43943,gray,  2c4rdgeg8kr529277,north carolina
15000,dodge,caravan,2019,clean vehicle,35744,no_color,  2c4rdgcg9kr600148,north carolina
15200,dodge,caravan,2019,clean vehicle,31542,no_color,  2c4rdgcgxkr529381,north carolina
15700,dodge,caravan,2019,clean vehicle,26899,white,  2c4rdgcg2kr659171,north carolina
16100,dodge,journey,2019,clean vehicle,29985,silver,  3c4pdcgg5kt717085,north carolina
16300,dodge,journey,2018,clean vehicle,37009,silver,  3c4pddgg2jt370853,texas
16000,dodge,journey,2019,clean vehicle,30731,white,  3c4pdcgg6kt716981,north carolina
16900,dodge,journey,2019,clean vehicle,30062,silver,  3c4pddeg8kt738778,north carolina
17000,dodge,journey,2019,clean vehicle,28295,charcoal,  3c4pddeg0kt687602,north carolina
17300,dodge,journey,2019,clean vehicle,25534,silver,  3c4pddeg0kt694646,north carolina
15900,dodge,journey,2019,clean vehicle,29716,gray,  3c4pdceg1kt680751,north carolina
15700,dodge,journey,2019,clean vehicle,34294,silver,  3c4pdcgg0kt694119,north carolina
16900,dodge,journey,2019,clean vehicle,27643,white,  3c4pddeg5kt749804,north carolina
15500,dodge,journey,2019,clean vehicle,35516,white,  3c4pdceg4kt680601,north carolina
15100,dodge,journey,2019,clean vehicle,40674,silver,  3c4pdceg0kt680319,north carolina
15500,dodge,journey,2019,clean vehicle,32494,white,  3c4pdceg0kt681048,north carolina
15400,dodge,journey,2019,clean vehicle,35047,red,  3c4pdceg2kt716799,north carolina
16500,dodge,journey,2019,clean vehicle,32898,silver,  3c4pddeg4kt701856,north carolina
42500,dodge,challenger,2015,clean vehicle,13740,black,  2c3cdzc92fh716195,texas
16600,dodge,journey,2019,clean vehicle,23132,charcoal,  3c4pdcgg0kt716944,north carolina
15200,dodge,journey,2019,clean vehicle,37174,silver,  3c4pdcgg8kt717033,north carolina
15800,dodge,journey,2019,clean vehicle,34023,charcoal,  3c4pdcgg9kt737369,north carolina
16900,dodge,journey,2019,clean vehicle,30021,charcoal,  3c4pddeg2kt694986,north carolina
11100,dodge,caravan,2017,clean vehicle,51469,gray,  2c4rdgbg8hr652428,north carolina
15600,dodge,journey,2019,clean vehicle,31237,charcoal,  3c4pdceg1kt716986,north carolina
